Id,Time,Value
2347167796,04-01-2016 23.48,63
2347167796,04-01-2016 23.48,63
2347167796,04-01-2016 23.48,63
2347167796,04-01-2016 23.48,64
2347167796,04-01-2016 23.49,63
2347167796,04-01-2016 23.49,62
2347167796,04-01-2016 23.49,63
2347167796,04-01-2016 23.49,63
2347167796,04-01-2016 23.49,64
2347167796,04-01-2016 23.49,62
2347167796,04-01-2016 23.50,62
2347167796,04-01-2016 23.50,65
2347167796,04-01-2016 23.50,65
2347167796,04-01-2016 23.50,65
2347167796,04-01-2016 23.50,65
2347167796,04-01-2016 23.51,64
2347167796,04-01-2016 23.51,64
2347167796,04-01-2016 23.51,64
2347167796,04-01-2016 23.51,64
2347167796,04-01-2016 23.51,63
2347167796,04-01-2016 23.51,63
2347167796,04-01-2016 23.52,64
2347167796,04-01-2016 23.52,62
2347167796,04-01-2016 23.52,63
2347167796,04-01-2016 23.52,64
2347167796,04-01-2016 23.52,62
2347167796,04-01-2016 23.53,62
2347167796,04-01-2016 23.53,62
2347167796,04-01-2016 23.53,62
2347167796,04-01-2016 23.53,62
2347167796,04-01-2016 23.54,62
2347167796,04-01-2016 23.54,62
2347167796,04-01-2016 23.54,62
2347167796,04-01-2016 23.54,62
2347167796,04-01-2016 23.55,62
2347167796,04-01-2016 23.55,62
2347167796,04-01-2016 23.55,62
2347167796,04-01-2016 23.55,67
2347167796,04-01-2016 23.55,70
2347167796,04-01-2016 23.56,71
2347167796,04-01-2016 23.56,70
2347167796,04-01-2016 23.56,67
2347167796,04-01-2016 23.56,65
2347167796,04-01-2016 23.56,65
2347167796,04-01-2016 23.56,66
2347167796,04-01-2016 23.57,65
2347167796,04-01-2016 23.57,65
2347167796,04-01-2016 23.57,69
2347167796,04-01-2016 23.57,69
2347167796,04-01-2016 23.57,66
2347167796,04-01-2016 23.57,72
2347167796,04-01-2016 23.58,70
2347167796,04-01-2016 23.58,69
2347167796,04-01-2016 23.58,65
2347167796,04-01-2016 23.58,66
2347167796,04-01-2016 23.58,66
2347167796,04-01-2016 23.59,66
2347167796,04-01-2016 23.59,66
2347167796,04-01-2016 23.59,66
2347167796,04-01-2016 23.59,66
2347167796,04-02-2016 0.00,66
2347167796,04-02-2016 0.00,66
2347167796,04-02-2016 0.00,66
2347167796,04-02-2016 0.00,66
2347167796,04-02-2016 0.01,66
2347167796,04-02-2016 0.01,66
2347167796,04-02-2016 0.01,64
2347167796,04-02-2016 0.01,63
2347167796,04-02-2016 0.01,64
2347167796,04-02-2016 0.01,70
2347167796,04-02-2016 0.02,70
2347167796,04-02-2016 0.02,68
2347167796,04-02-2016 0.02,68
2347167796,04-02-2016 0.02,67
2347167796,04-02-2016 0.02,68
2347167796,04-02-2016 0.02,71
2347167796,04-02-2016 0.03,72
2347167796,04-02-2016 0.03,72
2347167796,04-02-2016 0.03,71
2347167796,04-02-2016 0.03,71
2347167796,04-02-2016 0.03,71
2347167796,04-02-2016 0.04,74
2347167796,04-02-2016 0.04,72
2347167796,04-02-2016 0.04,72
2347167796,04-02-2016 0.04,72
2347167796,04-02-2016 0.04,72
2347167796,04-02-2016 0.05,72
2347167796,04-02-2016 0.05,72
2347167796,04-02-2016 0.05,72
2347167796,04-02-2016 0.05,72
2347167796,04-02-2016 0.06,73
2347167796,04-02-2016 0.06,70
2347167796,04-02-2016 0.06,73
2347167796,04-02-2016 0.06,69
2347167796,04-02-2016 0.06,68
2347167796,04-02-2016 0.07,69
2347167796,04-02-2016 0.07,70
2347167796,04-02-2016 0.07,70
2347167796,04-02-2016 0.07,70
2347167796,04-02-2016 0.07,70
2347167796,04-02-2016 0.08,70
2347167796,04-02-2016 0.08,70
2347167796,04-02-2016 0.08,70
2347167796,04-02-2016 0.08,70
2347167796,04-02-2016 0.09,70
2347167796,04-02-2016 0.09,71
2347167796,04-02-2016 0.09,71
2347167796,04-02-2016 0.09,71
2347167796,04-02-2016 0.10,71
2347167796,04-02-2016 0.10,71
2347167796,04-02-2016 0.10,70
2347167796,04-02-2016 0.10,70
2347167796,04-02-2016 0.10,71
2347167796,04-02-2016 0.11,75
2347167796,04-02-2016 0.11,75
2347167796,04-02-2016 0.11,75
2347167796,04-02-2016 0.11,75
2347167796,04-02-2016 0.11,72
2347167796,04-02-2016 0.11,71
2347167796,04-02-2016 0.11,72
2347167796,04-02-2016 0.12,71
2347167796,04-02-2016 0.12,71
2347167796,04-02-2016 0.12,69
2347167796,04-02-2016 0.12,69
2347167796,04-02-2016 0.13,69
2347167796,04-02-2016 0.13,69
2347167796,04-02-2016 0.13,69
2347167796,04-02-2016 0.13,69
2347167796,04-02-2016 0.13,69
2347167796,04-02-2016 0.14,69
2347167796,04-02-2016 0.14,69
2347167796,04-02-2016 0.14,69
2347167796,04-02-2016 0.14,69
2347167796,04-02-2016 0.15,69
2347167796,04-02-2016 0.15,69
2347167796,04-02-2016 0.15,68
2347167796,04-02-2016 0.15,68
2347167796,04-02-2016 0.16,68
2347167796,04-02-2016 0.16,68
2347167796,04-02-2016 0.16,68
2347167796,04-02-2016 0.16,68
2347167796,04-02-2016 0.16,69
2347167796,04-02-2016 0.17,67
2347167796,04-02-2016 0.17,65
2347167796,04-02-2016 0.17,66
2347167796,04-02-2016 0.17,66
2347167796,04-02-2016 0.17,66
2347167796,04-02-2016 0.18,66
2347167796,04-02-2016 0.18,76
2347167796,04-02-2016 0.18,74
2347167796,04-02-2016 0.18,72
2347167796,04-02-2016 0.18,69
2347167796,04-02-2016 0.18,69
2347167796,04-02-2016 0.19,69
2347167796,04-02-2016 0.19,69
2347167796,04-02-2016 0.19,68
2347167796,04-02-2016 0.19,69
2347167796,04-02-2016 0.19,68
2347167796,04-02-2016 0.20,68
2347167796,04-02-2016 0.20,69
2347167796,04-02-2016 0.20,66
2347167796,04-02-2016 0.20,66
2347167796,04-02-2016 0.20,70
2347167796,04-02-2016 0.20,71
2347167796,04-02-2016 0.21,72
2347167796,04-02-2016 0.21,69
2347167796,04-02-2016 0.21,70
2347167796,04-02-2016 0.21,70
2347167796,04-02-2016 0.21,70
2347167796,04-02-2016 0.22,70
2347167796,04-02-2016 0.22,70
2347167796,04-02-2016 0.22,71
2347167796,04-02-2016 0.22,71
2347167796,04-02-2016 0.22,71
2347167796,04-02-2016 0.23,70
2347167796,04-02-2016 0.23,70
2347167796,04-02-2016 0.23,71
2347167796,04-02-2016 0.23,71
2347167796,04-02-2016 0.23,71
2347167796,04-02-2016 0.23,71
2347167796,04-02-2016 0.24,71
2347167796,04-02-2016 0.24,71
2347167796,04-02-2016 0.24,71
2347167796,04-02-2016 0.24,71
2347167796,04-02-2016 0.25,71
2347167796,04-02-2016 0.25,74
2347167796,04-02-2016 0.25,74
2347167796,04-02-2016 0.25,76
2347167796,04-02-2016 0.25,77
2347167796,04-02-2016 0.26,74
2347167796,04-02-2016 0.26,71
2347167796,04-02-2016 0.26,71
2347167796,04-02-2016 0.26,72
2347167796,04-02-2016 0.26,72
2347167796,04-02-2016 0.27,72
2347167796,04-02-2016 0.27,74
2347167796,04-02-2016 0.27,74
2347167796,04-02-2016 0.27,74
2347167796,04-02-2016 0.27,74
2347167796,04-02-2016 0.28,74
2347167796,04-02-2016 0.28,74
2347167796,04-02-2016 0.28,74
2347167796,04-02-2016 0.28,74
2347167796,04-02-2016 0.29,74
2347167796,04-02-2016 0.29,74
2347167796,04-02-2016 0.29,74
2347167796,04-02-2016 0.29,74
2347167796,04-02-2016 0.30,74
2347167796,04-02-2016 0.30,74
2347167796,04-02-2016 0.30,74
2347167796,04-02-2016 0.30,73
2347167796,04-02-2016 0.31,72
2347167796,04-02-2016 0.31,71
2347167796,04-02-2016 0.31,70
2347167796,04-02-2016 0.31,68
2347167796,04-02-2016 0.31,67
2347167796,04-02-2016 0.31,67
2347167796,04-02-2016 0.32,68
2347167796,04-02-2016 0.32,68
2347167796,04-02-2016 0.32,68
2347167796,04-02-2016 0.32,74
2347167796,04-02-2016 0.32,75
2347167796,04-02-2016 0.33,75
2347167796,04-02-2016 0.33,75
2347167796,04-02-2016 0.33,75
2347167796,04-02-2016 0.33,75
2347167796,04-02-2016 0.34,74
2347167796,04-02-2016 0.34,73
2347167796,04-02-2016 0.34,72
2347167796,04-02-2016 0.34,65
2347167796,04-02-2016 0.34,65
2347167796,04-02-2016 0.35,66
2347167796,04-02-2016 0.35,67
2347167796,04-02-2016 0.35,66
2347167796,04-02-2016 0.35,67
2347167796,04-02-2016 0.35,71
2347167796,04-02-2016 0.35,69
2347167796,04-02-2016 0.36,80
2347167796,04-02-2016 0.36,84
2347167796,04-02-2016 0.36,81
2347167796,04-02-2016 0.36,77
2347167796,04-02-2016 0.36,75
2347167796,04-02-2016 0.36,75
2347167796,04-02-2016 0.36,74
2347167796,04-02-2016 0.37,73
2347167796,04-02-2016 0.37,74
2347167796,04-02-2016 0.37,69
2347167796,04-02-2016 0.37,67
2347167796,04-02-2016 0.37,68
2347167796,04-02-2016 0.37,69
2347167796,04-02-2016 0.38,70
2347167796,04-02-2016 0.38,70
2347167796,04-02-2016 0.38,70
2347167796,04-02-2016 0.38,74
2347167796,04-02-2016 0.38,75
2347167796,04-02-2016 0.38,71
2347167796,04-02-2016 0.39,69
2347167796,04-02-2016 0.39,68
2347167796,04-02-2016 0.39,68
2347167796,04-02-2016 0.39,69
2347167796,04-02-2016 0.39,69
2347167796,04-02-2016 0.39,64
2347167796,04-02-2016 0.39,63
2347167796,04-02-2016 0.40,63
2347167796,04-02-2016 0.40,64
2347167796,04-02-2016 0.40,71
2347167796,04-02-2016 0.40,77
2347167796,04-02-2016 0.40,71
2347167796,04-02-2016 0.40,68
2347167796,04-02-2016 0.41,70
2347167796,04-02-2016 0.41,70
2347167796,04-02-2016 0.41,68
2347167796,04-02-2016 0.41,66
2347167796,04-02-2016 0.41,67
2347167796,04-02-2016 0.41,67
2347167796,04-02-2016 0.42,67
2347167796,04-02-2016 0.42,67
2347167796,04-02-2016 0.42,66
2347167796,04-02-2016 0.42,67
2347167796,04-02-2016 0.42,69
2347167796,04-02-2016 0.42,69
2347167796,04-02-2016 0.43,69
2347167796,04-02-2016 0.43,71
2347167796,04-02-2016 0.43,78
2347167796,04-02-2016 0.43,78
2347167796,04-02-2016 0.43,78
2347167796,04-02-2016 0.43,77
2347167796,04-02-2016 0.44,77
2347167796,04-02-2016 0.44,77
2347167796,04-02-2016 0.44,78
2347167796,04-02-2016 0.44,77
2347167796,04-02-2016 0.44,77
2347167796,04-02-2016 0.44,75
2347167796,04-02-2016 0.45,76
2347167796,04-02-2016 0.45,75
2347167796,04-02-2016 0.45,77
2347167796,04-02-2016 0.45,76
2347167796,04-02-2016 0.45,75
2347167796,04-02-2016 0.45,81
2347167796,04-02-2016 0.45,84
2347167796,04-02-2016 0.45,85
2347167796,04-02-2016 0.45,89
2347167796,04-02-2016 0.45,87
2347167796,04-02-2016 0.46,85
2347167796,04-02-2016 0.46,83
2347167796,04-02-2016 0.46,82
2347167796,04-02-2016 0.46,76
2347167796,04-02-2016 0.46,73
2347167796,04-02-2016 0.46,70
2347167796,04-02-2016 0.46,70
2347167796,04-02-2016 0.46,70
2347167796,04-02-2016 0.47,71
2347167796,04-02-2016 0.47,69
2347167796,04-02-2016 0.47,68
2347167796,04-02-2016 0.47,68
2347167796,04-02-2016 0.47,70
2347167796,04-02-2016 0.47,70
2347167796,04-02-2016 0.47,68
2347167796,04-02-2016 0.48,68
2347167796,04-02-2016 0.48,70
2347167796,04-02-2016 0.48,71
2347167796,04-02-2016 0.48,71
2347167796,04-02-2016 0.48,69
2347167796,04-02-2016 0.49,67
2347167796,04-02-2016 0.49,70
2347167796,04-02-2016 0.49,74
2347167796,04-02-2016 0.49,70
2347167796,04-02-2016 0.49,69
2347167796,04-02-2016 0.49,70
2347167796,04-02-2016 0.50,69
2347167796,04-02-2016 0.50,68
2347167796,04-02-2016 0.50,69
2347167796,04-02-2016 0.50,70
2347167796,04-02-2016 0.50,70
2347167796,04-02-2016 0.50,71
2347167796,04-02-2016 0.51,71
2347167796,04-02-2016 0.51,70
2347167796,04-02-2016 0.51,69
2347167796,04-02-2016 0.51,70
2347167796,04-02-2016 0.51,70
2347167796,04-02-2016 0.51,70
2347167796,04-02-2016 0.52,70
2347167796,04-02-2016 0.52,74
2347167796,04-02-2016 0.52,67
2347167796,04-02-2016 0.52,72
2347167796,04-02-2016 0.52,73
2347167796,04-02-2016 0.52,69
2347167796,04-02-2016 0.53,70
2347167796,04-02-2016 0.53,69
2347167796,04-02-2016 0.53,72
2347167796,04-02-2016 0.53,70
2347167796,04-02-2016 0.53,67
2347167796,04-02-2016 0.53,68
2347167796,04-02-2016 0.54,70
2347167796,04-02-2016 0.54,72
2347167796,04-02-2016 0.54,70
2347167796,04-02-2016 0.54,69
2347167796,04-02-2016 0.54,69
2347167796,04-02-2016 0.55,68
2347167796,04-02-2016 0.55,67
2347167796,04-02-2016 0.55,66
2347167796,04-02-2016 0.55,68
2347167796,04-02-2016 0.55,69
2347167796,04-02-2016 0.55,69
2347167796,04-02-2016 0.56,68
2347167796,04-02-2016 0.56,67
2347167796,04-02-2016 0.56,68
2347167796,04-02-2016 0.56,69
2347167796,04-02-2016 0.56,71
2347167796,04-02-2016 0.56,71
2347167796,04-02-2016 0.57,69
2347167796,04-02-2016 0.57,67
2347167796,04-02-2016 0.57,67
2347167796,04-02-2016 0.57,68
2347167796,04-02-2016 0.57,68
2347167796,04-02-2016 0.57,69
2347167796,04-02-2016 0.58,69
2347167796,04-02-2016 0.58,68
2347167796,04-02-2016 0.58,67
2347167796,04-02-2016 0.58,68
2347167796,04-02-2016 0.58,69
2347167796,04-02-2016 0.58,69
2347167796,04-02-2016 0.59,67
2347167796,04-02-2016 0.59,69
2347167796,04-02-2016 0.59,70
2347167796,04-02-2016 0.59,70
2347167796,04-02-2016 1.00,70
2347167796,04-02-2016 1.00,71
2347167796,04-02-2016 1.00,71
2347167796,04-02-2016 1.00,70
2347167796,04-02-2016 1.00,67
2347167796,04-02-2016 1.00,69
2347167796,04-02-2016 1.01,70
2347167796,04-02-2016 1.01,69
2347167796,04-02-2016 1.01,69
2347167796,04-02-2016 1.01,71
2347167796,04-02-2016 1.01,71
2347167796,04-02-2016 1.02,69
2347167796,04-02-2016 1.02,69
2347167796,04-02-2016 1.02,71
2347167796,04-02-2016 1.02,71
2347167796,04-02-2016 1.02,72
2347167796,04-02-2016 1.03,71
2347167796,04-02-2016 1.03,70
2347167796,04-02-2016 1.03,70
2347167796,04-02-2016 1.03,71
2347167796,04-02-2016 1.03,72
2347167796,04-02-2016 1.03,71
2347167796,04-02-2016 1.04,71
2347167796,04-02-2016 1.04,70
2347167796,04-02-2016 1.04,71
2347167796,04-02-2016 1.04,71
2347167796,04-02-2016 1.04,72
2347167796,04-02-2016 1.05,72
2347167796,04-02-2016 1.05,71
2347167796,04-02-2016 1.05,72
2347167796,04-02-2016 1.05,72
2347167796,04-02-2016 1.05,73
2347167796,04-02-2016 1.06,73
2347167796,04-02-2016 1.06,70
2347167796,04-02-2016 1.06,71
2347167796,04-02-2016 1.06,73
2347167796,04-02-2016 1.06,73
2347167796,04-02-2016 1.06,69
2347167796,04-02-2016 1.07,71
2347167796,04-02-2016 1.07,74
2347167796,04-02-2016 1.07,73
2347167796,04-02-2016 1.07,72
2347167796,04-02-2016 1.07,71
2347167796,04-02-2016 1.07,72
2347167796,04-02-2016 1.08,72
2347167796,04-02-2016 1.08,73
2347167796,04-02-2016 1.08,72
2347167796,04-02-2016 1.08,72
2347167796,04-02-2016 1.08,71
2347167796,04-02-2016 1.09,73
2347167796,04-02-2016 1.09,73
2347167796,04-02-2016 1.09,74
2347167796,04-02-2016 1.09,74
2347167796,04-02-2016 1.09,70
2347167796,04-02-2016 1.10,71
2347167796,04-02-2016 1.10,71
2347167796,04-02-2016 1.10,72
2347167796,04-02-2016 1.10,90
2347167796,04-02-2016 1.10,77
2347167796,04-02-2016 1.10,76
2347167796,04-02-2016 1.10,74
2347167796,04-02-2016 1.11,74
2347167796,04-02-2016 1.11,73
2347167796,04-02-2016 1.11,74
2347167796,04-02-2016 1.11,74
2347167796,04-02-2016 1.12,73
2347167796,04-02-2016 1.12,72
2347167796,04-02-2016 1.12,73
2347167796,04-02-2016 1.12,72
2347167796,04-02-2016 1.12,73
2347167796,04-02-2016 1.12,74
2347167796,04-02-2016 1.13,72
2347167796,04-02-2016 1.13,72
2347167796,04-02-2016 1.13,74
2347167796,04-02-2016 1.13,72
2347167796,04-02-2016 1.13,74
2347167796,04-02-2016 1.13,74
2347167796,04-02-2016 1.14,74
2347167796,04-02-2016 1.14,73
2347167796,04-02-2016 1.14,73
2347167796,04-02-2016 1.14,74
2347167796,04-02-2016 1.14,74
2347167796,04-02-2016 1.15,75
2347167796,04-02-2016 1.15,74
2347167796,04-02-2016 1.15,74
2347167796,04-02-2016 1.15,76
2347167796,04-02-2016 1.15,75
2347167796,04-02-2016 1.15,73
2347167796,04-02-2016 1.16,75
2347167796,04-02-2016 1.16,75
2347167796,04-02-2016 1.16,75
2347167796,04-02-2016 1.16,75
2347167796,04-02-2016 1.17,75
2347167796,04-02-2016 1.17,74
2347167796,04-02-2016 1.17,75
2347167796,04-02-2016 1.17,75
2347167796,04-02-2016 1.17,77
2347167796,04-02-2016 1.17,77
2347167796,04-02-2016 1.18,76
2347167796,04-02-2016 1.18,78
2347167796,04-02-2016 1.18,76
2347167796,04-02-2016 1.18,75
2347167796,04-02-2016 1.18,75
2347167796,04-02-2016 1.18,76
2347167796,04-02-2016 1.19,76
2347167796,04-02-2016 1.19,78
2347167796,04-02-2016 1.19,77
2347167796,04-02-2016 1.19,76
2347167796,04-02-2016 1.19,77
2347167796,04-02-2016 1.19,77
2347167796,04-02-2016 1.20,77
2347167796,04-02-2016 1.20,77
2347167796,04-02-2016 1.20,76
2347167796,04-02-2016 1.20,75
2347167796,04-02-2016 1.20,75
2347167796,04-02-2016 1.21,76
2347167796,04-02-2016 1.21,75
2347167796,04-02-2016 1.21,76
2347167796,04-02-2016 1.21,76
2347167796,04-02-2016 1.21,77
2347167796,04-02-2016 1.22,76
2347167796,04-02-2016 1.22,76
2347167796,04-02-2016 1.22,77
2347167796,04-02-2016 1.22,78
2347167796,04-02-2016 1.22,76
2347167796,04-02-2016 1.23,76
2347167796,04-02-2016 1.23,77
2347167796,04-02-2016 1.23,77
2347167796,04-02-2016 1.23,77
2347167796,04-02-2016 1.23,76
2347167796,04-02-2016 1.24,76
2347167796,04-02-2016 1.24,79
2347167796,04-02-2016 1.24,79
2347167796,04-02-2016 1.24,77
2347167796,04-02-2016 1.24,77
2347167796,04-02-2016 1.24,76
2347167796,04-02-2016 1.25,77
2347167796,04-02-2016 1.25,78
2347167796,04-02-2016 1.25,77
2347167796,04-02-2016 1.25,77
2347167796,04-02-2016 1.25,76
2347167796,04-02-2016 1.25,77
2347167796,04-02-2016 1.26,78
2347167796,04-02-2016 1.26,77
2347167796,04-02-2016 1.26,78
2347167796,04-02-2016 1.26,77
2347167796,04-02-2016 1.26,78
2347167796,04-02-2016 1.26,79
2347167796,04-02-2016 1.27,79
2347167796,04-02-2016 1.27,78
2347167796,04-02-2016 1.27,78
2347167796,04-02-2016 1.27,78
2347167796,04-02-2016 1.27,77
2347167796,04-02-2016 1.28,77
2347167796,04-02-2016 1.28,79
2347167796,04-02-2016 1.28,81
2347167796,04-02-2016 1.28,82
2347167796,04-02-2016 1.28,80
2347167796,04-02-2016 1.28,79
2347167796,04-02-2016 1.29,78
2347167796,04-02-2016 1.29,79
2347167796,04-02-2016 1.29,79
2347167796,04-02-2016 1.29,78
2347167796,04-02-2016 1.29,76
2347167796,04-02-2016 1.29,78
2347167796,04-02-2016 1.30,78
2347167796,04-02-2016 1.30,79
2347167796,04-02-2016 1.30,78
2347167796,04-02-2016 1.30,78
2347167796,04-02-2016 1.30,77
2347167796,04-02-2016 1.30,78
2347167796,04-02-2016 1.31,76
2347167796,04-02-2016 1.31,77
2347167796,04-02-2016 1.31,76
2347167796,04-02-2016 1.31,74
2347167796,04-02-2016 1.31,76
2347167796,04-02-2016 1.31,76
2347167796,04-02-2016 1.32,76
2347167796,04-02-2016 1.32,77
2347167796,04-02-2016 1.32,79
2347167796,04-02-2016 1.32,79
2347167796,04-02-2016 1.32,78
2347167796,04-02-2016 1.33,78
2347167796,04-02-2016 1.33,77
2347167796,04-02-2016 1.33,77
2347167796,04-02-2016 1.33,78
2347167796,04-02-2016 1.34,78
2347167796,04-02-2016 1.34,78
2347167796,04-02-2016 1.34,78
2347167796,04-02-2016 1.34,78
2347167796,04-02-2016 1.35,78
2347167796,04-02-2016 1.35,79
2347167796,04-02-2016 1.35,78
2347167796,04-02-2016 1.35,78
2347167796,04-02-2016 1.35,78
2347167796,04-02-2016 1.35,78
2347167796,04-02-2016 1.36,76
2347167796,04-02-2016 1.36,76
2347167796,04-02-2016 1.36,79
2347167796,04-02-2016 1.36,80
2347167796,04-02-2016 1.36,79
2347167796,04-02-2016 1.36,78
2347167796,04-02-2016 1.37,77
2347167796,04-02-2016 1.37,77
2347167796,04-02-2016 1.37,79
2347167796,04-02-2016 1.37,83
2347167796,04-02-2016 1.37,83
2347167796,04-02-2016 1.37,82
2347167796,04-02-2016 1.38,82
2347167796,04-02-2016 1.38,85
2347167796,04-02-2016 1.38,87
2347167796,04-02-2016 1.38,84
2347167796,04-02-2016 1.38,84
2347167796,04-02-2016 1.39,84
2347167796,04-02-2016 1.39,85
2347167796,04-02-2016 1.39,84
2347167796,04-02-2016 1.39,84
2347167796,04-02-2016 1.39,84
2347167796,04-02-2016 1.39,84
2347167796,04-02-2016 1.40,85
2347167796,04-02-2016 1.40,84
2347167796,04-02-2016 1.40,84
2347167796,04-02-2016 1.40,82
2347167796,04-02-2016 1.40,83
2347167796,04-02-2016 1.40,84
2347167796,04-02-2016 1.41,83
2347167796,04-02-2016 1.41,80
2347167796,04-02-2016 1.41,79
2347167796,04-02-2016 1.41,78
2347167796,04-02-2016 1.41,78
2347167796,04-02-2016 1.41,79
2347167796,04-02-2016 1.41,80
2347167796,04-02-2016 1.42,74
2347167796,04-02-2016 1.42,78
2347167796,04-02-2016 1.42,80
2347167796,04-02-2016 1.42,81
2347167796,04-02-2016 1.42,80
2347167796,04-02-2016 1.43,81
2347167796,04-02-2016 1.43,79
2347167796,04-02-2016 1.43,79
2347167796,04-02-2016 1.43,80
2347167796,04-02-2016 1.43,81
2347167796,04-02-2016 1.43,83
2347167796,04-02-2016 1.44,82
2347167796,04-02-2016 1.44,82
2347167796,04-02-2016 1.44,82
2347167796,04-02-2016 1.44,83
2347167796,04-02-2016 1.44,82
2347167796,04-02-2016 1.45,81
2347167796,04-02-2016 1.45,81
2347167796,04-02-2016 1.45,83
2347167796,04-02-2016 1.45,83
2347167796,04-02-2016 1.45,84
2347167796,04-02-2016 1.45,85
2347167796,04-02-2016 1.46,87
2347167796,04-02-2016 1.46,76
2347167796,04-02-2016 1.46,75
2347167796,04-02-2016 1.46,76
2347167796,04-02-2016 1.46,77
2347167796,04-02-2016 1.46,76
2347167796,04-02-2016 1.47,75
2347167796,04-02-2016 1.47,75
2347167796,04-02-2016 1.47,76
2347167796,04-02-2016 1.47,79
2347167796,04-02-2016 1.47,77
2347167796,04-02-2016 1.47,78
2347167796,04-02-2016 1.48,80
2347167796,04-02-2016 1.48,77
2347167796,04-02-2016 1.48,77
2347167796,04-02-2016 1.48,78
2347167796,04-02-2016 1.48,75
2347167796,04-02-2016 1.48,78
2347167796,04-02-2016 1.49,79
2347167796,04-02-2016 1.49,80
2347167796,04-02-2016 1.49,81
2347167796,04-02-2016 1.49,82
2347167796,04-02-2016 1.49,78
2347167796,04-02-2016 1.49,77
2347167796,04-02-2016 1.50,80
2347167796,04-02-2016 1.50,79
2347167796,04-02-2016 1.50,80
2347167796,04-02-2016 1.50,82
2347167796,04-02-2016 1.50,82
2347167796,04-02-2016 1.50,79
2347167796,04-02-2016 1.51,79
2347167796,04-02-2016 1.51,83
2347167796,04-02-2016 1.51,77
2347167796,04-02-2016 1.51,79
2347167796,04-02-2016 1.51,79
2347167796,04-02-2016 1.51,79
2347167796,04-02-2016 1.52,84
2347167796,04-02-2016 1.52,75
2347167796,04-02-2016 1.52,75
2347167796,04-02-2016 1.52,76
2347167796,04-02-2016 1.52,76
2347167796,04-02-2016 1.53,76
2347167796,04-02-2016 1.53,75
2347167796,04-02-2016 1.53,75
2347167796,04-02-2016 1.53,77
2347167796,04-02-2016 1.53,75
2347167796,04-02-2016 1.53,76
2347167796,04-02-2016 1.54,77
2347167796,04-02-2016 1.54,76
2347167796,04-02-2016 1.54,75
2347167796,04-02-2016 1.54,78
2347167796,04-02-2016 1.54,75
2347167796,04-02-2016 1.54,74
2347167796,04-02-2016 1.55,75
2347167796,04-02-2016 1.55,77
2347167796,04-02-2016 1.55,78
2347167796,04-02-2016 1.55,79
2347167796,04-02-2016 1.55,79
2347167796,04-02-2016 1.55,79
2347167796,04-02-2016 1.56,78
2347167796,04-02-2016 1.56,77
2347167796,04-02-2016 1.56,77
2347167796,04-02-2016 1.56,76
2347167796,04-02-2016 1.56,75
2347167796,04-02-2016 1.56,76
2347167796,04-02-2016 1.57,73
2347167796,04-02-2016 1.57,73
2347167796,04-02-2016 1.57,74
2347167796,04-02-2016 1.57,75
2347167796,04-02-2016 1.57,76
2347167796,04-02-2016 1.57,76
2347167796,04-02-2016 1.57,77
2347167796,04-02-2016 1.58,79
2347167796,04-02-2016 1.58,73
2347167796,04-02-2016 1.58,76
2347167796,04-02-2016 1.58,75
2347167796,04-02-2016 1.58,74
2347167796,04-02-2016 1.58,76
2347167796,04-02-2016 1.59,77
2347167796,04-02-2016 1.59,75
2347167796,04-02-2016 1.59,77
2347167796,04-02-2016 1.59,78
2347167796,04-02-2016 1.59,77
2347167796,04-02-2016 1.59,76
2347167796,04-02-2016 2.00,76
2347167796,04-02-2016 2.00,77
2347167796,04-02-2016 2.00,77
2347167796,04-02-2016 2.00,76
2347167796,04-02-2016 2.01,78
2347167796,04-02-2016 2.01,78
2347167796,04-02-2016 2.01,76
2347167796,04-02-2016 2.01,76
2347167796,04-02-2016 2.01,77
2347167796,04-02-2016 2.01,78
2347167796,04-02-2016 2.02,78
2347167796,04-02-2016 2.02,79
2347167796,04-02-2016 2.02,78
2347167796,04-02-2016 2.02,80
2347167796,04-02-2016 2.02,73
2347167796,04-02-2016 2.02,75
2347167796,04-02-2016 2.03,75
2347167796,04-02-2016 2.03,77
2347167796,04-02-2016 2.03,76
2347167796,04-02-2016 2.03,76
2347167796,04-02-2016 2.03,75
2347167796,04-02-2016 2.03,76
2347167796,04-02-2016 2.04,76
2347167796,04-02-2016 2.04,77
2347167796,04-02-2016 2.04,78
2347167796,04-02-2016 2.04,78
2347167796,04-02-2016 2.04,78
2347167796,04-02-2016 2.05,78
2347167796,04-02-2016 2.05,77
2347167796,04-02-2016 2.05,76
2347167796,04-02-2016 2.05,75
2347167796,04-02-2016 2.05,77
2347167796,04-02-2016 2.05,79
2347167796,04-02-2016 2.06,79
2347167796,04-02-2016 2.06,78
2347167796,04-02-2016 2.06,79
2347167796,04-02-2016 2.06,78
2347167796,04-02-2016 2.06,76
2347167796,04-02-2016 2.06,72
2347167796,04-02-2016 2.07,74
2347167796,04-02-2016 2.07,76
2347167796,04-02-2016 2.07,77
2347167796,04-02-2016 2.07,77
2347167796,04-02-2016 2.07,75
2347167796,04-02-2016 2.07,76
2347167796,04-02-2016 2.08,76
2347167796,04-02-2016 2.08,75
2347167796,04-02-2016 2.08,74
2347167796,04-02-2016 2.08,74
2347167796,04-02-2016 2.08,72
2347167796,04-02-2016 2.08,71
2347167796,04-02-2016 2.09,76
2347167796,04-02-2016 2.09,78
